Timestamp,Filename,Origin (Easting[m],Northing[m],Height[m]),Direction (Easting,Roll(X)[deg],Pitch(Y)[deg],Yaw(Z)[deg],Omega[deg],Phi[deg],Kappa[deg]
399332999.986224,240509_233642486.jpg,487553.108,7039130.751,434.687,-0.912478904,2.055563716,0.338939069,-155.912987665,178.263612468,1.146007608,155.936381566
399333000.489724,240509_233642991.jpg,487562.333,7039134.548,434.631,-0.913409842,1.255732331,0.130421849,-156.04216475,178.907262399,0.627329698,156.049543756
399333000.993225,240509_233643495.jpg,487571.568,7039138.375,434.584,-0.913723334,1.465292778,0.356344594,-156.088613733,178.806663088,0.917601784,156.102677791
399333001.496725,240509_233644000.jpg,487580.868,7039142.211,434.528,-0.913172606,1.43179348,0.273828616,-156.009827222,178.805030027,0.830335533,156.021864698
399333002.000225,240509_233644504.jpg,487590.231,7039146.076,434.452,-0.912586827,1.061452775,0.040031181,-155.925945033,179.049024862,0.467911961,155.930173373
399333002.491126,240509_233644996.jpg,487599.399,7039149.901,434.383,-0.912051989,1.265046173,0.065899501,-155.850948056,178.874503603,0.575971254,155.857304223
399333002.982026,240509_233645488.jpg,487608.619,7039153.772,434.277,-0.91053624,1.40575511,-0.213956146,-155.640241851,178.633226415,0.383470859,155.642179693
399333003.472926,240509_233645980.jpg,487617.869,7039157.693,434.183,-0.91017488,1.751728518,0.326074341,-155.591217169,178.541407465,1.018640374,155.609119098
399333003.963826,240509_233646472.jpg,487627.184,7039161.66,434.088,-0.91066369,2.382094254,0.157592744,-155.657544266,177.896684346,1.123163864,155.681396115
399333004.454727,240509_233646963.jpg,487636.567,7039165.59,434.046,-0.911596082,1.879852725,0.654618,-155.795352127,178.555345216,1.365170733,155.823229782
399333004.934927,240509_233647445.jpg,487645.827,7039169.41,434.015,-0.914032724,1.099003373,0.200125078,-156.130690255,179.077716245,0.625926299,156.137611657
399333005.415127,240509_233647926.jpg,487655.097,7039173.196,433.927,-0.917184257,0.903292117,0.187969939,-156.581048201,179.247509548,0.529773112,156.585975525
399333005.895328,240509_233648407.jpg,487664.39,7039176.89,433.873,-0.920738183,0.470346617,0.404903952,-157.101679818,179.725693884,0.55419152,157.104627603
399333006.375528,240509_233648888.jpg,487673.699,7039180.469,433.823,-0.925299405,-0.186593781,-0.241330745,-157.781046463,-179.917127025,-0.295093802,157.781648692
399333006.855728,240509_233649369.jpg,487682.946,7039183.891,433.759,-0.931699067,-0.679903547,0.511263959,-158.776742026,-179.180216239,0.228723899,158.772041909
399333007.335928,240509_233649850.jpg,487692.234,7039187.146,433.731,-0.939348968,-0.828012269,0.319829294,-160.019343544,-179.111632325,0.016099949,160.016887457
399333007.827729,240509_233650343.jpg,487701.807,7039190.233,433.683,-0.946552516,-1.722576084,0.109717725,-161.262839503,-178.332871734,-0.450611372,161.267742473
399333008.319529,240509_233650836.jpg,487711.412,7039193.113,433.622,-0.95394873,-2.079655629,0.286200639,-162.63291274,-177.929367418,-0.348992252,162.634022611
399333008.811329,240509_233651329.jpg,487721.08,7039195.754,433.542,-0.960842099,-2.663444739,-0.240527263,-164.009061675,-177.505358484,-0.965297612,164.035683912
399333009.30313,240509_233651821.jpg,487730.726,7039198.164,433.438,-0.96757635,-2.507031091,-0.16955306,-165.475035088,-177.615170581,-0.79349007,165.495274175
399333009.79493,240509_233652314.jpg,487740.391,7039200.334,433.285,-0.975523172,-1.729738111,-0.58025929,-167.431069501,-178.437083609,-0.943147082,167.452712294
399333010.28673,240509_233652807.jpg,487750.07,7039202.113,433.097,-0.983448156,-1.656696061,-0.312318602,-169.713818947,-178.424961846,-0.60391208,169.726650401
399333010.78883,240509_233653310.jpg,487760.013,7039203.493,432.921,-0.990427147,-2.153902562,-0.514852889,-172.279775334,-177.93416081,-0.799880164,172.30389892
399333011.290931,240509_233653813.jpg,487769.983,7039204.428,432.733,-0.995359041,-2.436022553,-0.125357008,-174.767176855,-177.585290358,-0.347983457,174.777199504
399333011.793031,240509_233654316.jpg,487780.014,7039204.958,432.56,-0.998197655,-2.527422377,-0.648806764,-177.116683314,-177.507980203,-0.775162907,177.14788681
399333012.295131,240509_233654819.jpg,487790.074,7039205.025,432.382,-0.999321223,-3.402522431,-1.084358494,-179.580942565,-176.605097942,-1.107633846,179.646009603
399333012.797232,240509_233655322.jpg,487800.127,7039204.714,432.181,-0.99870165,-2.619626651,-0.787906239,177.808700049,-177.351873561,-0.68705108,-177.774768328
399333013.299332,240509_233655825.jpg,487810.187,7039203.888,431.972,-0.996325411,-3.440556216,-0.336777533,175.42513143,-176.543835815,-0.062028965,-175.41310033
399333013.801432,240509_233656329.jpg,487820.274,7039202.712,431.734,-0.992224963,-2.932370803,-0.836137032,173.120466049,-176.98860768,-0.47867488,-173.086441865
399333014.303533,240509_233656832.jpg,487830.328,7039201.132,431.489,-0.987794841,-2.505535996,-0.883121605,171.256834306,-177.389196962,-0.491998598,-171.22626982
399333014.795533,240509_233657325.jpg,487840.141,7039199.288,431.218,-0.98314785,-2.113111304,-1.191291104,169.681015,-177.707294356,-0.793187303,-169.643131094
399333015.287533,240509_233657818.jpg,487849.873,7039197.159,430.936,-0.978339084,-2.159510374,-1.15130692,168.237116113,-177.650847516,-0.686656562,-168.201296547
399333015.779533,240509_233658311.jpg,487859.566,7039194.836,430.64,-0.973687465,-1.306001295,-0.616746033,166.957889907,-178.58786448,-0.306929935,-166.947042637
399333016.271534,240509_233658804.jpg,487869.249,7039192.302,430.391,-0.969807174,-0.758244483,-1.083804594,166.034117855,-179.00172688,-0.869129817,-166.019334698
399333016.763534,240509_233659297.jpg,487878.873,7039189.584,430.172,-0.966536528,-0.942765072,-0.589621099,165.249755875,-178.93737913,-0.331041821,-165.241801756
399333017.255534,240509_233659790.jpg,487888.513,7039186.779,429.969,-0.964231716,-0.098895028,-0.623117059,164.740736866,-179.739422621,-0.575948864,-164.738861598
399333017.747535,240509_233700283.jpg,487898.18,7039183.896,429.733,-0.964086582,0.501704204,-0.851927783,164.719941652,179.741877071,-0.954558331,-164.725791379
399333018.239535,240509_233700776.jpg,487907.887,7039180.967,429.497,-0.963339215,0.681235382,-0.681410189,164.549920961,179.526351392,-0.838912075,-164.557415496
399333018.720735,240509_233701258.jpg,487917.452,7039178.03,429.235,-0.962449536,0.409225531,-0.885115515,164.36956793,179.845673075,-0.963162019,-164.373994231
399333019.201936,240509_233701740.jpg,487927.09,7039175.09,428.935,-0.961616918,1.286248181,-0.7987561,164.188875539,178.981584493,-1.119317273,-164.207765196
399333019.683136,240509_233702222.jpg,487936.796,7039172.102,428.696,-0.961174732,2.22948038,-0.186475448,164.077583825,177.909371752,-0.791614273,-164.095668097
399333020.151836,240509_233702692.jpg,487946.311,7039169.106,428.521,-0.960657349,2.112038458,-0.06922978,163.968903354,177.991415365,-0.650685837,-163.981601958
399333020.620536,240509_233703161.jpg,487955.881,7039166.085,428.416,-0.960075975,2.140737429,0.159706698,163.849262656,177.901671435,-0.443303804,-163.854425026
399333021.089237,240509_233703631.jpg,487965.472,7039163.009,428.331,-0.959799164,1.660563907,1.206473949,163.835162383,178.07151064,0.693717141,-163.806067439
399333021.557937,240509_233704100.jpg,487975.128,7039159.982,428.454,-0.960020121,2.764476177,1.236051731,163.882911237,177.003985402,0.416730161,-163.842287688
399333022.026637,240509_233704570.jpg,487984.745,7039156.956,428.623,-0.960265415,3.054541431,2.052991176,164.015155367,176.500928855,1.126842612,-163.926151995
399333022.495338,240509_233705040.jpg,487994.361,7039153.976,428.875,-0.959640887,3.957083656,1.962257699,163.874605922,175.657111972,0.779410024,-163.777447565
399333022.964038,240509_233705509.jpg,488003.878,7039150.95,429.173,-0.959237912,3.774332545,2.891147889,163.927408517,175.574862271,1.723515106,-163.765780492
399333023.432738,240509_233705979.jpg,488013.359,7039147.945,429.575,-0.958953773,3.634576157,2.904556286,163.870963137,175.703564617,1.771168851,-163.712584269
399333023.901438,240509_233706449.jpg,488022.755,7039144.952,430.002,-0.957990065,3.448159101,3.1901184,163.724953629,175.797249342,2.086064553,-163.552605414
399333024.381539,240509_233706930.jpg,488032.291,7039141.875,430.5,-0.956738746,3.106604275,3.369846902,163.505252235,176.065136777,2.339591576,-163.333708014
399333024.861639,240509_233707411.jpg,488041.719,7039138.866,431.051,-0.957368329,4.03123669,4.576024168,163.920604416,174.855814018,3.262675336,-163.61325048
399333025.352039,240509_233707902.jpg,488051.291,7039135.876,431.768,-0.95919841,4.045156271,4.365488722,164.246685954,174.919139256,3.086380979,-163.955843158
399333025.84244,240509_233708393.jpg,488060.706,7039132.937,432.535,-0.96045398,3.244163974,5.141693926,164.749352896,175.511292968,4.091020457,-164.443616827
399333026.34404,240509_233708896.jpg,488070.282,7039130.129,433.317,-0.963790095,3.840496766,5.074596821,165.474116878,175.002955484,3.929995948,-165.1327266
399333026.84564,240509_233709399.jpg,488079.788,7039127.451,434.097,-0.968938564,3.778873967,5.030657145,166.690276704,175.157706517,4.007036437,-166.355127296
399333027.357541,240509_233709911.jpg,488089.474,7039124.975,434.851,-0.975047635,3.675496587,4.92141897,168.269068024,175.393900795,4.053897758,-167.948356606
399333027.869441,240509_233710424.jpg,488099.168,7039122.819,435.559,-0.982887779,3.860023679,4.363991456,170.472996086,175.466013457,3.64885902,-170.181749781
399333028.381341,240509_233710937.jpg,488108.867,7039121.063,436.199,-0.989569684,3.830018639,4.230234337,173.090978198,175.683762599,3.723482833,-172.809482504
399333028.903641,240509_233711461.jpg,488118.783,7039119.778,436.792,-0.994081666,4.557705009,4.435455675,175.976487285,175.13395039,4.084781197,-175.626706381
399333029.425942,240509_233711984.jpg,488128.747,7039118.995,437.375,-0.996713151,5.328891741,4.143972572,178.839924746,174.578956623,4.011986314,-178.457456528
399333029.948242,240509_233712507.jpg,488138.717,7039118.672,437.977,-0.996060904,5.067998629,4.571676023,-178.61715808,175.030752292,4.669278836,179.021797516
399333030.470542,240509_233713031.jpg,488148.718,7039118.739,438.62,-0.995400942,4.470528856,3.865084323,-176.504280906,175.765538527,4.113966826,176.806947234
399333030.992843,240509_233713554.jpg,488158.714,7039119.144,439.196,-0.992519851,3.035442118,3.638099928,-174.263632576,177.339312418,3.913738679,174.450667489
399333031.515143,240509_233714077.jpg,488168.692,7039120.016,439.719,-0.988542433,3.415733804,3.360223592,-172.184747921,177.068682556,3.783399565,172.381487596
399333032.037443,240509_233714601.jpg,488178.658,7039121.215,440.172,-0.98491913,3.508143825,3.237515613,-170.736638656,177.054544687,3.749987847,170.931940737
399333032.559744,240509_233715124.jpg,488188.675,7039122.647,440.642,-0.981789973,3.376396352,3.321552374,-169.706687591,177.267128815,3.86173786,169.896444824
399333033.071644,240509_233715637.jpg,488198.552,7039124.213,441.081,-0.978770696,3.011807084,3.283604305,-168.766897753,177.682072386,3.799001567,168.929831081
399333033.583544,240509_233716150.jpg,488208.509,7039125.945,441.427,-0.976112527,2.401787672,2.751650864,-167.877554005,178.228458015,3.188591077,167.984328031
399333034.095445,240509_233716663.jpg,488218.5,7039127.893,441.735,-0.97512104,3.38248843,2.398215433,-167.537500661,177.212935888,3.063969034,167.682631659
399333034.596945,240509_233717165.jpg,488228.337,7039129.807,442.017,-0.973887664,2.965202341,2.437465808,-167.221038647,177.646041694,3.026221781,167.346092448
399333035.098445,240509_233717668.jpg,488238.212,7039131.777,442.309,-0.974086422,2.723629793,1.935364921,-167.188248043,177.773304616,2.485723951,167.28239329
399333035.599945,240509_233718170.jpg,488248.112,7039133.685,442.536,-0.97527092,1.488729343,2.035060812,-167.513891107,178.987126003,2.304843209,167.560562568
399333036.101446,240509_233718673.jpg,488258.074,7039135.62,442.719,-0.976975724,2.014380016,1.121440349,-167.857167127,178.268000099,1.516756179,167.899707508
399333036.602946,240509_233719175.jpg,488268.032,7039137.514,442.847,-0.976861909,2.379312396,1.374196238,-167.851690653,177.964231007,1.840089559,167.912794681
399333037.104446,240509_233719678.jpg,488278.013,7039139.439,442.962,-0.977068803,3.387050341,1.091351272,-167.879873595,176.918818815,1.773353493,167.959705517
399333037.594747,240509_233720169.jpg,488287.776,7039141.297,443.032,-0.975843411,3.266454327,1.124995524,-167.552636818,177.053983458,1.797878181,167.630816016
399333038.085047,240509_233720660.jpg,488297.547,7039143.202,443.071,-0.975038601,3.123260021,0.848635142,-167.319212356,177.140849097,1.509594503,167.379915552
399333038.575347,240509_233721151.jpg,488307.298,7039145.149,443.113,-0.974917419,3.161047507,0.931010533,-167.293266557,177.122657371,1.599336318,167.359009477
399333039.065648,240509_233721643.jpg,488317.072,7039147.103,443.169,-0.975324785,3.278275828,0.695617207,-167.384979413,176.954637357,1.391008338,167.441764203
399333039.555948,240509_233722134.jpg,488326.836,7039149.036,443.208,-0.974987932,3.080874094,1.201900056,-167.334035667,177.258712572,1.843541472,167.410336315
399333040.046248,240509_233722625.jpg,488336.63,7039150.949,443.25,-0.974751483,2.397219027,1.031949547,-167.257725273,177.89088699,1.531738269,167.30740719
399333040.536548,240509_233723117.jpg,488346.422,7039152.917,443.303,-0.973719144,2.421321597,0.975307021,-166.98782542,177.861955355,1.491964938,167.036175159
399333041.026849,240509_233723608.jpg,488356.211,7039154.942,443.341,-0.97253932,2.462762963,0.716007385,-166.674612414,177.770344654,1.261251978,166.714461844
399333041.517149,240509_233724099.jpg,488365.958,7039157.033,443.388,-0.970676544,2.829351127,1.179047648,-166.250128396,177.533081708,1.813467598,166.318167468
399333042.007449,240509_233724590.jpg,488375.659,7039159.166,443.475,-0.968486417,2.630672107,0.577857167,-165.695289954,177.59555881,1.206909602,165.733807931
399333042.50985,240509_233725094.jpg,488385.437,7039161.478,443.49,-0.964486883,3.400108692,1.112868155,-164.824052195,177.01067617,1.959183629,164.908071067
399333043.01225,240509_233725597.jpg,488395.148,7039163.873,443.531,-0.961082804,3.06694788,0.786343746,-164.076632943,177.267971639,1.593737905,164.135587074
399333043.51465,240509_233726101.jpg,488404.773,7039166.429,443.577,-0.958547066,3.8098713,0.671904199,-163.550160062,176.537799338,1.718732955,163.624348565
399333044.017051,240509_233726604.jpg,488414.336,7039169.024,443.627,-0.955902298,3.878476678,1.212387059,-163.052037783,176.643517066,2.284254231,163.159866842
399333044.519451,240509_233727107.jpg,488423.872,7039171.688,443.73,-0.952443514,3.443988287,1.151989847,-162.380562365,177.066811419,2.135257753,162.469727524
399333045.021851,240509_233727611.jpg,488433.361,7039174.446,443.855,-0.948336012,2.796422987,1.431677858,-161.637440621,177.797376019,2.235044452,161.715208039
399333045.522751,240509_233728113.jpg,488442.808,7039177.341,444.018,-0.943456305,2.45934932,1.947225422,-160.812624785,178.317016854,2.642413699,160.893063335
399333046.023652,240509_233728615.jpg,488452.248,7039180.409,444.183,-0.938622868,2.823434044,2.322394331,-160.024601293,178.138377826,3.141183174,160.132666722
399333046.524552,240509_233729116.jpg,488461.68,7039183.624,444.48,-0.932258298,2.613987566,2.75623315,-159.031890071,178.543519545,3.502994757,159.139075818
399333047.025452,240509_233729618.jpg,488471.094,7039187,444.835,-0.928000666,2.72917891,2.582278022,-158.338969986,178.414870627,3.401198309,158.447315533
399333047.526353,240509_233730120.jpg,488480.451,7039190.45,445.226,-0.920729767,1.754459607,3.358746662,-157.331495292,179.674583478,3.770138711,157.393390786
399333048.027253,240509_233730622.jpg,488489.731,7039194.079,445.673,-0.915494702,1.559015203,3.595318537,-156.596960231,179.996630984,3.913497178,156.645743796
399333048.528153,240509_233731124.jpg,488498.941,7039197.823,446.24,-0.911849633,1.623908685,3.666603206,-156.085551016,-179.998960496,4.004726185,156.137222677
399333049.039854,240509_233731637.jpg,488508.245,7039201.715,446.865,-0.908029924,2.189062105,4.613748624,-155.701107183,179.900529936,5.098882291,155.793358005
399333049.551554,240509_233732149.jpg,488517.494,7039205.683,447.509,-0.90653457,3.099314999,3.995479947,-155.391242469,178.84030443,4.914861127,155.548768756
399333050.063254,240509_233732662.jpg,488526.66,7039209.582,448.138,-0.904694446,2.44019694,4.673478411,-155.249611872,179.736718048,5.258394901,155.360897529
399333050.586454,240509_233733186.jpg,488535.902,7039213.553,448.843,-0.908343299,2.592785981,4.203883088,-155.675037496,179.36496452,4.891327932,155.796970385
399333051.120355,240509_233733721.jpg,488545.105,7039217.408,449.533,-0.915205347,2.764792678,4.702454099,-156.74103873,179.311265718,5.403745765,156.886668839
399333051.679155,240509_233734281.jpg,488554.584,7039221.049,450.238,-0.93229117,2.115684419,4.433164042,-159.313956989,179.583782206,4.887790611,159.413270485
